Country,Year,Crop,Yield,Pesticides,Temperature,Pollution,Precipitation,Machinery
Solomon Islands,2013,Soybean,0,0.69,25.89,13.57873135,4462.305,0.01
Solomon Islands,2013,Wheat,0,0.69,25.89,13.57873135,4462.305,0.01
Solomon Islands,2013,Rice,2.039,0.69,25.89,13.57873135,4462.305,0.01
Solomon Islands,2014,Corn,0,0.6,25.89,13.6743436,4124.7036,0.01
Solomon Islands,2014,Cassava,16.1243,0.6,25.89,13.6743436,4124.7036,0.01
Solomon Islands,2014,Potato,0,0.6,25.89,13.6743436,4124.7036,0.01
Solomon Islands,2014,Soybean,0,0.6,25.89,13.6743436,4124.7036,0.01
Solomon Islands,2014,Wheat,0,0.6,25.89,13.6743436,4124.7036,0.01
Solomon Islands,2014,Rice,1.9139999,0.6,25.89,13.6743436,4124.7036,0.01
Solomon Islands,2015,Corn,0,0.56,25.89,13.38897778,4072.8127,0.01
Solomon Islands,2015,Cassava,16.7032,0.56,25.89,13.38897778,4072.8127,0.01
Solomon Islands,2015,Potato,0,0.56,25.89,13.38897778,4072.8127,0.01
Solomon Islands,2015,Soybean,0,0.56,25.89,13.38897778,4072.8127,0.01
Solomon Islands,2015,Wheat,0,0.56,25.89,13.38897778,4072.8127,0.01
Solomon Islands,2015,Rice,1.8797,0.56,25.89,13.38897778,4072.8127,0.01
Solomon Islands,2016,Corn,0,0.58,25.89,13.47202595,4214.0435,0.01
Solomon Islands,2016,Cassava,15.5749,0.58,25.89,13.47202595,4214.0435,0.01
Solomon Islands,2016,Potato,0,0.58,25.89,13.47202595,4214.0435,0.01
Solomon Islands,2016,Soybean,0,0.58,25.89,13.47202595,4214.0435,0.01
Solomon Islands,2016,Wheat,0,0.58,25.89,13.47202595,4214.0435,0.01
Solomon Islands,2016,Rice,1.9361999,0.58,25.89,13.47202595,4214.0435,0.01
Solomon Islands,2017,Corn,0,0.58,25.89,13.43405834,4296.91,0.01
Solomon Islands,2017,Cassava,16.0564,0.58,25.89,13.43405834,4296.91,0.01
Solomon Islands,2017,Potato,0,0.58,25.89,13.43405834,4296.91,0.01
Solomon Islands,2017,Soybean,0,0.58,25.89,13.43405834,4296.91,0.01
Solomon Islands,2017,Wheat,0,0.58,25.89,13.43405834,4296.91,0.01
Solomon Islands,2017,Rice,1.8733,0.58,25.89,13.43405834,4296.91,0.01
Solomon Islands,2018,Corn,0,0.49,25.89,14.2731157,4450.3906,0.01
Solomon Islands,2018,Cassava,16.173399,0.49,25.89,14.2731157,4450.3906,0.01
Solomon Islands,2018,Potato,0,0.49,25.89,14.2731157,4450.3906,0.01
Solomon Islands,2018,Soybean,0,0.49,25.89,14.2731157,4450.3906,0.01
Solomon Islands,2018,Wheat,0,0.49,25.89,14.2731157,4450.3906,0.01
Solomon Islands,2018,Rice,1.905,0.49,25.89,14.2731157,4450.3906,0.01
Solomon Islands,2019,Corn,0,0.35,25.89,14.30023529,4109.2793,0.01
Solomon Islands,2019,Cassava,16.0936,0.35,25.89,14.30023529,4109.2793,0.01
Solomon Islands,2019,Potato,0,0.35,25.89,14.30023529,4109.2793,0.01
Solomon Islands,2019,Soybean,0,0.35,25.89,14.30023529,4109.2793,0.01
Solomon Islands,2019,Wheat,0,0.35,25.89,14.30023529,4109.2793,0.01
Solomon Islands,2019,Rice,1.9089999,0.35,25.89,14.30023529,4109.2793,0.01
Solomon Islands,2020,Corn,0,0.35,25.89,13.95428301,4323.85,0.00
Solomon Islands,2020,Cassava,16.7491,0.35,25.89,13.95428301,4323.85,0.00
Solomon Islands,2020,Potato,0,0.35,25.89,13.95428301,4323.85,0.00
Solomon Islands,2020,Soybean,0,0.35,25.89,13.95428301,4323.85,0.00
Solomon Islands,2020,Wheat,0,0.35,25.89,13.95428301,4323.85,0.00
Solomon Islands,2020,Rice,1.8899,0.35,25.89,13.95428301,4323.85,0.00
Somalia,1990,Corn,0.85899997,0.03,26.8,22.51186527,311.43823,0.04
Somalia,1990,Cassava,10.4545,0.03,26.8,22.51186527,311.43823,0.04
Somalia,1990,Potato,0,0.03,26.8,22.51186527,311.43823,0.04
Somalia,1990,Soybean,0,0.03,26.8,22.51186527,311.43823,0.04
Somalia,1990,Wheat,0.37,0.03,26.8,22.51186527,311.43823,0.04
Somalia,1990,Rice,3,0.03,26.8,22.51186527,311.43823,0.04
Somalia,1991,Corn,1,0.02,26.84,19.72124498,267.3482,0.04
Somalia,1991,Cassava,10.465099,0.02,26.84,19.72124498,267.3482,0.04
Somalia,1991,Potato,0,0.02,26.84,19.72124498,267.3482,0.04
Somalia,1991,Soybean,0,0.02,26.84,19.72124498,267.3482,0.04
Somalia,1991,Wheat,0.3667,0.02,26.84,19.72124498,267.3482,0.04
Somalia,1991,Rice,2.5,0.02,26.84,19.72124498,267.3482,0.04
Somalia,1992,Corn,0.9544,0.02,26.74,17.80132329,238.33994,0.04
Somalia,1992,Cassava,10.2564,0.02,26.74,17.80132329,238.33994,0.04
Somalia,1992,Potato,0,0.02,26.74,17.80132329,238.33994,0.04
Somalia,1992,Soybean,0,0.02,26.74,17.80132329,238.33994,0.04
Somalia,1992,Wheat,0.36839998,0.02,26.74,17.80132329,238.33994,0.04
Somalia,1992,Rice,2.6457999,0.02,26.74,17.80132329,238.33994,0.04
Somalia,1993,Corn,0.98749995,0.02,26.6,16.60816105,264.806,0.04
Somalia,1993,Cassava,10.1544,0.02,26.6,16.60816105,264.806,0.04
Somalia,1993,Potato,0,0.02,26.6,16.60816105,264.806,0.04
Somalia,1993,Soybean,0,0.02,26.6,16.60816105,264.806,0.04
Somalia,1993,Wheat,0.37,0.02,26.6,16.60816105,264.806,0.04
Somalia,1993,Rice,2.5,0.02,26.6,16.60816105,264.806,0.04
Somalia,1994,Corn,0.41489998,0.04,26.69,15.99781909,394.94278,0.026699999999999998
Somalia,1994,Cassava,10,0.04,26.69,15.99781909,394.94278,0.026699999999999998
Somalia,1994,Potato,0,0.04,26.69,15.99781909,394.94278,0.026699999999999998
Somalia,1994,Soybean,0,0.04,26.69,15.99781909,394.94278,0.026699999999999998
Somalia,1994,Wheat,0.3701,0.04,26.69,15.99781909,394.94278,0.026699999999999998
Somalia,1994,Rice,1.5,0.04,26.69,15.99781909,394.94278,0.026699999999999998
Somalia,1995,Corn,0.8304,0.03,26.92,15.82635824,295.96445,0.03
Somalia,1995,Cassava,10,0.03,26.92,15.82635824,295.96445,0.03
Somalia,1995,Potato,0,0.03,26.92,15.82635824,295.96445,0.03
Somalia,1995,Soybean,0,0.03,26.92,15.82635824,295.96445,0.03
Somalia,1995,Wheat,0.3708,0.03,26.92,15.82635824,295.96445,0.03
Somalia,1995,Rice,1.6667,0.03,26.92,15.82635824,295.96445,0.03
Somalia,1996,Corn,0.6202,0.02,26.87,17.14538734,234.62125,0.03
Somalia,1996,Cassava,10,0.02,26.87,17.14538734,234.62125,0.03
Somalia,1996,Potato,0,0.02,26.87,17.14538734,234.62125,0.03
Somalia,1996,Soybean,0,0.02,26.87,17.14538734,234.62125,0.03
Somalia,1996,Wheat,0.3714,0.02,26.87,17.14538734,234.62125,0.03
Somalia,1996,Rice,3.1771,0.02,26.87,17.14538734,234.62125,0.03
Somalia,1997,Corn,0.70949996,0,26.79,20.2907644,645.956,0.03
Somalia,1997,Cassava,10,0,26.79,20.2907644,645.956,0.03
Somalia,1997,Potato,0,0,26.79,20.2907644,645.956,0.03
Somalia,1997,Soybean,0,0,26.79,20.2907644,645.956,0.03
Somalia,1997,Wheat,0.3724,0,26.79,20.2907644,645.956,0.03
Somalia,1997,Rice,3.7129998,0,26.79,20.2907644,645.956,0.03
Somalia,1998,Corn,0.57269996,0,27.07,24.04492412,236.94894,0.03
Somalia,1998,Cassava,10,0,27.07,24.04492412,236.94894,0.03
Somalia,1998,Potato,0,0,27.07,24.04492412,236.94894,0.03
Somalia,1998,Soybean,0,0,27.07,24.04492412,236.94894,0.03
Somalia,1998,Wheat,0.375,0,27.07,24.04492412,236.94894,0.03
Somalia,1998,Rice,4.4460998,0,27.07,24.04492412,236.94894,0.03
Somalia,1999,Corn,0.7118,0.01,26.69,27.19030119,230.32823,0.025400000000000002
Somalia,1999,Cassava,10,0.01,26.69,27.19030119,230.32823,0.025400000000000002
Somalia,1999,Potato,0,0.01,26.69,27.19030119,230.32823,0.025400000000000002
Somalia,1999,Soybean,0,0.01,26.69,27.19030119,230.32823,0.025400000000000002
Somalia,1999,Wheat,0.37219998,0.01,26.69,27.19030119,230.32823,0.025400000000000002
Somalia,1999,Rice,5.7142997,0.01,26.69,27.19030119,230.32823,0.025400000000000002
Somalia,2000,Corn,1.4597,0.02,26.8,28.50933028,253.57089,0.03
Somalia,2000,Cassava,10,0.02,26.8,28.50933028,253.57089,0.03
Somalia,2000,Potato,0,0.02,26.8,28.50933028,253.57089,0.03
Somalia,2000,Soybean,0,0.02,26.8,28.50933028,253.57089,0.03
Somalia,2000,Wheat,0.3692,0.02,26.8,28.50933028,253.57089,0.03
Somalia,2000,Rice,2,0.02,26.8,28.50933028,253.57089,0.03
Somalia,2001,Corn,1.4274,0.03,26.86,27.89014938,253.74052,0.03
Somalia,2001,Cassava,8.8235,0.03,26.86,27.89014938,253.74052,0.03
Somalia,2001,Potato,0,0.03,26.86,27.89014938,253.74052,0.03
Somalia,2001,Soybean,0,0.03,26.86,27.89014938,253.74052,0.03
Somalia,2001,Wheat,0.3654,0.03,26.86,27.89014938,253.74052,0.03
Somalia,2001,Rice,5.9701,0.03,26.86,27.89014938,253.74052,0.03
Somalia,2002,Corn,1.4274,0.02,27.12,26.41364109,324.2734,0.03
Somalia,2002,Cassava,9.3827,0.02,27.12,26.41364109,324.2734,0.03
Somalia,2002,Potato,0,0.02,27.12,26.41364109,324.2734,0.03
Somalia,2002,Soybean,0,0.02,27.12,26.41364109,324.2734,0.03
Somalia,2002,Wheat,0.37359998,0.02,27.12,26.41364109,324.2734,0.03
Somalia,2002,Rice,6,0.02,27.12,26.41364109,324.2734,0.03
Somalia,2003,Corn,1.3626,0.04,27.07,24.65135699,275.38687,0.03
Somalia,2003,Cassava,9.5067,0.04,27.07,24.65135699,275.38687,0.03
Somalia,2003,Potato,0,0.04,27.07,24.65135699,275.38687,0.03
Somalia,2003,Soybean,0,0.04,27.07,24.65135699,275.38687,0.03
Somalia,2003,Wheat,0.37629998,0.04,27.07,24.65135699,275.38687,0.03
Somalia,2003,Rice,6,0.04,27.07,24.65135699,275.38687,0.03
Somalia,2004,Corn,1.0943999,0.06,26.91,23.1748487,343.20947,0.030000000000000002
Somalia,2004,Cassava,9.5446,0.06,26.91,23.1748487,343.20947,0.030000000000000002
Somalia,2004,Potato,0,0.06,26.91,23.1748487,343.20947,0.030000000000000002
Somalia,2004,Soybean,0,0.06,26.91,23.1748487,343.20947,0.030000000000000002
Somalia,2004,Wheat,0.3786,0.06,26.91,23.1748487,343.20947,0.030000000000000002
Somalia,2004,Rice,6,0.06,26.91,23.1748487,343.20947,0.030000000000000002
Somalia,2005,Corn,1.1765,0.08,26.91,22.5556678,239.3118,0.03
Somalia,2005,Cassava,9.5864,0.08,26.91,22.5556678,239.3118,0.03
Somalia,2005,Potato,0,0.08,26.91,22.5556678,239.3118,0.03
Somalia,2005,Soybean,0,0.08,26.91,22.5556678,239.3118,0.03
Somalia,2005,Wheat,0.38709998,0.08,26.91,22.5556678,239.3118,0.03
Somalia,2005,Rice,5.4363,0.08,26.91,22.5556678,239.3118,0.03
Somalia,2006,Corn,1.0526,0.11,26.96,22.59636277,386.81787,0.03
Somalia,2006,Cassava,9.6470995,0.11,26.96,22.59636277,386.81787,0.03
Somalia,2006,Potato,0,0.11,26.96,22.59636277,386.81787,0.03
Somalia,2006,Soybean,0,0.11,26.96,22.59636277,386.81787,0.03
Somalia,2006,Wheat,0.3692,0.11,26.96,22.59636277,386.81787,0.03
Somalia,2006,Rice,5.4751,0.11,26.96,22.59636277,386.81787,0.03
Somalia,2007,Corn,1.1111,0.11,26.88,22.73108592,249.29167,0.04
Somalia,2007,Cassava,9.6341,0.11,26.88,22.73108592,249.29167,0.04
Somalia,2007,Potato,0,0.11,26.88,22.73108592,249.29167,0.04
Somalia,2007,Soybean,0,0.11,26.88,22.73108592,249.29167,0.04
Somalia,2007,Wheat,0.37849998,0.11,26.88,22.73108592,249.29167,0.04
Somalia,2007,Rice,6.1538,0.11,26.88,22.73108592,249.29167,0.04
Somalia,2008,Corn,1.1765,0.12,26.71,22.97879459,227.29402,0.036399999999999995
Somalia,2008,Cassava,9.624,0.12,26.71,22.97879459,227.29402,0.036399999999999995
Somalia,2008,Potato,0,0.12,26.71,22.97879459,227.29402,0.036399999999999995
Somalia,2008,Soybean,0,0.12,26.71,22.97879459,227.29402,0.036399999999999995
Somalia,2008,Wheat,0.38059998,0.12,26.71,22.97879459,227.29402,0.036399999999999995
Somalia,2008,Rice,5.0807,0.12,26.71,22.97879459,227.29402,0.036399999999999995
Somalia,2009,Corn,1.5299,0.11,27.28,23.3584461,241.94167,0.03
Somalia,2009,Cassava,9.6121,0.11,27.28,23.3584461,241.94167,0.03
Somalia,2009,Potato,0,0.11,27.28,23.3584461,241.94167,0.03
Somalia,2009,Soybean,0,0.11,27.28,23.3584461,241.94167,0.03
Somalia,2009,Wheat,0.3834,0.11,27.28,23.3584461,241.94167,0.03
Somalia,2009,Rice,4.7272997,0.11,27.28,23.3584461,241.94167,0.03
Somalia,2010,Corn,1.5098,0.11,26.96,23.88899781,231.44113,0.031900000000000005
Somalia,2010,Cassava,9.5989,0.11,26.96,23.88899781,231.44113,0.031900000000000005
Somalia,2010,Potato,0,0.11,26.96,23.88899781,231.44113,0.031900000000000005
Somalia,2010,Soybean,0,0.11,26.96,23.88899781,231.44113,0.031900000000000005
Somalia,2010,Wheat,0.3868,0.11,26.96,23.88899781,231.44113,0.031900000000000005
Somalia,2010,Rice,5.2,0.11,26.96,23.88899781,231.44113,0.031900000000000005
Somalia,2011,Corn,1.7901,0.17,26.99,27.74333206,303.17792,0.040299999999999996
Somalia,2011,Cassava,9.5847,0.17,26.99,27.74333206,303.17792,0.040299999999999996
Somalia,2011,Potato,0,0.17,26.99,27.74333206,303.17792,0.040299999999999996
Somalia,2011,Soybean,0,0.17,26.99,27.74333206,303.17792,0.040299999999999996
Somalia,2011,Wheat,0.3901,0.17,26.99,27.74333206,303.17792,0.040299999999999996
Somalia,2011,Rice,3.5583,0.17,26.99,27.74333206,303.17792,0.040299999999999996
Somalia,2012,Corn,1.7662,0.24,26.89,29.2235174,276.59155,0.04
Somalia,2012,Cassava,9.6774,0.24,26.89,29.2235174,276.59155,0.04
Somalia,2012,Potato,0,0.24,26.89,29.2235174,276.59155,0.04
Somalia,2012,Soybean,0,0.24,26.89,29.2235174,276.59155,0.04
Somalia,2012,Wheat,0.39999998,0.24,26.89,29.2235174,276.59155,0.04
Somalia,2012,Rice,4.8691,0.24,26.89,29.2235174,276.59155,0.04
Somalia,2013,Corn,1.2099999,0.29,27.11,27.54794154,380.77234,0.036699999999999997
Somalia,2013,Cassava,9.4737,0.29,27.11,27.54794154,380.77234,0.036699999999999997
Somalia,2013,Potato,0,0.29,27.11,27.54794154,380.77234,0.036699999999999997
Somalia,2013,Soybean,0,0.29,27.11,27.54794154,380.77234,0.036699999999999997
Somalia,2013,Wheat,0.39999998,0.29,27.11,27.54794154,380.77234,0.036699999999999997
Somalia,2013,Rice,1.4722999,0.29,27.11,27.54794154,380.77234,0.036699999999999997
Somalia,2014,Corn,0.65569997,0.33,27.08,25.44048642,233.08835,0.03
Somalia,2014,Cassava,9.4727,0.33,27.08,25.44048642,233.08835,0.03
Somalia,2014,Potato,0,0.33,27.08,25.44048642,233.08835,0.03
Somalia,2014,Soybean,0,0.33,27.08,25.44048642,233.08835,0.03
Somalia,2014,Wheat,0.3951,0.33,27.08,25.44048642,233.08835,0.03
Somalia,2014,Rice,2,0.33,27.08,25.44048642,233.08835,0.03
Somalia,2015,Corn,0.61109996,0.32,27.27,24.73237336,363.72556,0.034499999999999996
Somalia,2015,Cassava,9.556,0.32,27.27,24.73237336,363.72556,0.034499999999999996
Somalia,2015,Potato,0,0.32,27.27,24.73237336,363.72556,0.034499999999999996
Somalia,2015,Soybean,0,0.32,27.27,24.73237336,363.72556,0.034499999999999996
Somalia,2015,Wheat,0.3956,0.32,27.27,24.73237336,363.72556,0.034499999999999996
Somalia,2015,Rice,1.75,0.32,27.27,24.73237336,363.72556,0.034499999999999996
Somalia,2016,Corn,0.55509996,0.27,27.34,25.30113953,202.92184,0.04
Somalia,2016,Cassava,9.534699,0.27,27.34,25.30113953,202.92184,0.04
Somalia,2016,Potato,0,0.27,27.34,25.30113953,202.92184,0.04
Somalia,2016,Soybean,0,0.27,27.34,25.30113953,202.92184,0.04
Somalia,2016,Wheat,0.3958,0.27,27.34,25.30113953,202.92184,0.04
Somalia,2016,Rice,1.8333,0.27,27.34,25.30113953,202.92184,0.04
Somalia,2017,Corn,0.77,0.28,27.17,26.64046837,225.2316,0.04
Somalia,2017,Cassava,9.5118,0.28,27.17,26.64046837,225.2316,0.04
Somalia,2017,Potato,0,0.28,27.17,26.64046837,225.2316,0.04
Somalia,2017,Soybean,0,0.28,27.17,26.64046837,225.2316,0.04
Somalia,2017,Wheat,0.3964,0.28,27.17,26.64046837,225.2316,0.04
Somalia,2017,Rice,1.7274,0.28,27.17,26.64046837,225.2316,0.04
Somalia,2018,Corn,1.0968,0.39,26.84,27.08884707,335.68463,0.037200000000000004
Somalia,2018,Cassava,9.4871,0.39,26.84,27.08884707,335.68463,0.037200000000000004
Somalia,2018,Potato,0,0.39,26.84,27.08884707,335.68463,0.037200000000000004
Somalia,2018,Soybean,0,0.39,26.84,27.08884707,335.68463,0.037200000000000004
Somalia,2018,Wheat,0.3971,0.39,26.84,27.08884707,335.68463,0.037200000000000004
Somalia,2018,Rice,1.7644,0.39,26.84,27.08884707,335.68463,0.037200000000000004
Somalia,2019,Corn,0.57,0.55,27.17,22.83604392,392.67154,0.04
Somalia,2019,Cassava,9.507199,0.55,27.17,22.83604392,392.67154,0.04
Somalia,2019,Potato,0,0.55,27.17,22.83604392,392.67154,0.04
Somalia,2019,Soybean,0,0.55,27.17,22.83604392,392.67154,0.04
Somalia,2019,Wheat,0.398,0.55,27.17,22.83604392,392.67154,0.04
Somalia,2019,Rice,1.7721,0.55,27.17,22.83604392,392.67154,0.04
Somalia,2020,Corn,0.75,0.64,27.07,24.52510822,308.03427,0.00
Somalia,2020,Cassava,9.5407,0.64,27.07,24.52510822,308.03427,0.00
Somalia,2020,Potato,0,0.64,27.07,24.52510822,308.03427,0.00
Somalia,2020,Soybean,0,0.64,27.07,24.52510822,308.03427,0.00
Somalia,2020,Wheat,0.3987,0.64,27.07,24.52510822,308.03427,0.00
Somalia,2020,Rice,1.7552999,0.64,27.07,24.52510822,308.03427,0.00
South Africa,1990,Corn,2.2051,1.27,17.73,24.56797448,486.80463,0.40
South Africa,1990,Cassava,0,1.27,17.73,24.56797448,486.80463,0.40
South Africa,1990,Potato,20.0263,1.27,17.73,24.56797448,486.80463,0.40
South Africa,1990,Soybean,1.9376999,1.27,17.73,24.56797448,486.80463,0.40
South Africa,1990,Wheat,1.0934,1.27,17.73,24.56797448,486.80463,0.40
South Africa,1990,Rice,1.8975999,1.27,17.73,24.56797448,486.80463,0.40
South Africa,1991,Corn,2.2573,1.26,17.76,24.69795226,597.8781,0.38
South Africa,1991,Cassava,0,1.26,17.76,24.69795226,597.8781,0.38
South Africa,1991,Potato,20.018799,1.26,17.76,24.69795226,597.8781,0.38
South Africa,1991,Soybean,1.4483,1.26,17.76,24.69795226,597.8781,0.38
South Africa,1991,Wheat,1.4915999,1.26,17.76,24.69795226,597.8781,0.38
South Africa,1991,Rice,2.1153998,1.26,17.76,24.69795226,597.8781,0.38
South Africa,1992,Corn,0.78529996,1.23,18.32,24.79068494,377.30453,0.35
South Africa,1992,Cassava,0,1.23,18.32,24.79068494,377.30453,0.35
South Africa,1992,Potato,17.845499,1.23,18.32,24.79068494,377.30453,0.35
South Africa,1992,Soybean,0.7578,1.23,18.32,24.79068494,377.30453,0.35
South Africa,1992,Wheat,1.7652999,1.23,18.32,24.79068494,377.30453,0.35
South Africa,1992,Rice,2.138,1.23,18.32,24.79068494,377.30453,0.35
South Africa,1993,Corn,2.284,1.21,18.26,24.85090941,504.76297,0.31813600000000003
South Africa,1993,Cassava,0,1.21,18.26,24.85090941,504.76297,0.31813600000000003
South Africa,1993,Potato,22.8678,1.21,18.26,24.85090941,504.76297,0.31813600000000003
South Africa,1993,Soybean,1.4913,1.21,18.26,24.85090941,504.76297,0.31813600000000003
South Africa,1993,Wheat,1.8454,1.21,18.26,24.85090941,504.76297,0.31813600000000003
South Africa,1993,Rice,2.1606,1.21,18.26,24.85090941,504.76297,0.31813600000000003
South Africa,1994,Corn,2.8481,1.2,17.58,24.88336256,427.5926,0.33
South Africa,1994,Cassava,0,1.2,17.58,24.88336256,427.5926,0.33
South Africa,1994,Potato,23.262499,1.2,17.58,24.88336256,427.5926,0.33
South Africa,1994,Soybean,1.1473,1.2,17.58,24.88336256,427.5926,0.33
South Africa,1994,Wheat,1.7560999,1.2,17.58,24.88336256,427.5926,0.33
South Africa,1994,Rice,2.1832,1.2,17.58,24.88336256,427.5926,0.33
South Africa,1995,Corn,1.38,1.3,17.88,24.89278127,572.94556,0.33895699999999995
South Africa,1995,Cassava,0,1.3,17.88,24.89278127,572.94556,0.33895699999999995
South Africa,1995,Potato,25.7634,1.3,17.88,24.89278127,572.94556,0.33895699999999995
South Africa,1995,Soybean,0.8954,1.3,17.88,24.89278127,572.94556,0.33895699999999995
South Africa,1995,Wheat,1.4506999,1.3,17.88,24.89278127,572.94556,0.33895699999999995
South Africa,1995,Rice,2.2058,1.3,17.88,24.89278127,572.94556,0.33895699999999995
South Africa,1996,Corn,2.7043,1.39,17.33,24.86329413,658.6466,0.30
South Africa,1996,Cassava,0,1.39,17.33,24.86329413,658.6466,0.30
South Africa,1996,Potato,26.1054,1.39,17.33,24.86329413,658.6466,0.30
South Africa,1996,Soybean,1.1765,1.39,17.33,24.86329413,658.6466,0.30
South Africa,1996,Wheat,2.0960999,1.39,17.33,24.86329413,658.6466,0.30
South Africa,1996,Rice,2.2284,1.39,17.33,24.86329413,658.6466,0.30
South Africa,1997,Corn,2.5195,1.54,17.68,24.78370304,556.81323,0.26
South Africa,1997,Cassava,0,1.54,17.68,24.78370304,556.81323,0.26
South Africa,1997,Potato,28.210499,1.54,17.68,24.78370304,556.81323,0.26
South Africa,1997,Soybean,1.3802999,1.54,17.68,24.78370304,556.81323,0.26
South Africa,1997,Wheat,1.7574999,1.54,17.68,24.78370304,556.81323,0.26
South Africa,1997,Rice,2.251,1.54,17.68,24.78370304,556.81323,0.26
South Africa,1998,Corn,2.1611,1.73,18.15,24.6657548,550.27466,0.22839099999999998
South Africa,1998,Cassava,0,1.73,18.15,24.6657548,550.27466,0.22839099999999998
South Africa,1998,Potato,30.766699,1.73,18.15,24.6657548,550.27466,0.22839099999999998
South Africa,1998,Soybean,1.7199999,1.73,18.15,24.6657548,550.27466,0.22839099999999998
South Africa,1998,Wheat,2.5295,1.73,18.15,24.6657548,550.27466,0.22839099999999998
South Africa,1998,Rice,2.2735999,1.73,18.15,24.6657548,550.27466,0.22839099999999998
South Africa,1999,Corn,2.2273998,1.85,18.5,24.52119623,545.23785,0.20
South Africa,1999,Cassava,0,1.85,18.5,24.52119623,545.23785,0.20
South Africa,1999,Potato,31.554499,1.85,18.5,24.52119623,545.23785,0.20
South Africa,1999,Soybean,1.5249,1.85,18.5,24.52119623,545.23785,0.20
South Africa,1999,Wheat,2.4136999,1.85,18.5,24.52119623,545.23785,0.20
South Africa,1999,Rice,2.296,1.85,18.5,24.52119623,545.23785,0.20
South Africa,2000,Corn,2.8492,1.89,17.55,24.36177415,727.6034,0.18759800000000001
South Africa,2000,Cassava,0,1.89,17.55,24.36177415,727.6034,0.18759800000000001
South Africa,2000,Potato,31.653599,1.89,17.55,24.36177415,727.6034,0.18759800000000001
South Africa,2000,Soybean,1.6412,1.89,17.55,24.36177415,727.6034,0.18759800000000001
South Africa,2000,Wheat,2.5997,1.89,17.55,24.36177415,727.6034,0.18759800000000001
South Africa,2000,Rice,2.2988,1.89,17.55,24.36177415,727.6034,0.18759800000000001
South Africa,2001,Corn,2.4371,1.83,17.81,24.06394288,660.83093,0.18
South Africa,2001,Cassava,0,1.83,17.81,24.06394288,660.83093,0.18
South Africa,2001,Potato,31.196098,1.83,17.81,24.06394288,660.83093,0.18
South Africa,2001,Soybean,1.6861999,1.83,17.81,24.06394288,660.83093,0.18
South Africa,2001,Wheat,2.5707998,1.83,17.81,24.06394288,660.83093,0.18
South Africa,2001,Rice,2.2856998,1.83,17.81,24.06394288,660.83093,0.18
South Africa,2002,Corn,2.8516,1.93,17.85,23.58936361,495.42773,0.17719000000000001
South Africa,2002,Cassava,0,1.93,17.85,23.58936361,495.42773,0.17719000000000001
South Africa,2002,Potato,32.4147,1.93,17.85,23.58936361,495.42773,0.17719000000000001
South Africa,2002,Soybean,1.7961999,1.93,17.85,23.58936361,495.42773,0.17719000000000001
South Africa,2002,Wheat,2.5906,1.93,17.85,23.58936361,495.42773,0.17719000000000001
South Africa,2002,Rice,2.3562999,1.93,17.85,23.58936361,495.42773,0.17719000000000001
South Africa,2003,Corn,2.6582,1.95,18.21,23.07759345,418.4659,0.17
South Africa,2003,Cassava,0,1.95,18.21,23.07759345,418.4659,0.17
South Africa,2003,Potato,32.9964,1.95,18.21,23.07759345,418.4659,0.17
South Africa,2003,Soybean,1.3634,1.95,18.21,23.07759345,418.4659,0.17
South Africa,2003,Wheat,2.0679998,1.95,18.21,23.07759345,418.4659,0.17
South Africa,2003,Rice,2.3873,1.95,18.21,23.07759345,418.4659,0.17
South Africa,2004,Corn,3.0305,2.05,18.49,22.66818948,547.1433,0.17
South Africa,2004,Cassava,0,2.05,18.49,22.66818948,547.1433,0.17
South Africa,2004,Potato,34.6081,2.05,18.49,22.66818948,547.1433,0.17
